timestamp,slotA,slotB
294854,93422,93396
294859,93349,93351
294865,93168,93155
294871,93027,92947
294876,92874,92811
294882,92805,92531
294887,92494,92634
294893,92382,92560
294898,92433,92365
294907,92369,92394
294909,92216,92201
294915,92195,92119
294921,91935,91990
294926,91916,91950
294932,91884,91814
294937,91669,91907
294943,91675,91652
294949,91653,91547
294954,91649,91493
294960,91560,91517
294965,91516,91321
294971,91382,91325
294976,91461,91459
294982,91300,91508
294988,91561,91452
294993,91358,91290
294999,91591,91311
295007,91410,91358
295010,91404,91326
295016,91508,91485
295021,91513,91523
295027,91561,91496
295032,91702,91773
295038,91698,91515
295043,91776,91588
295049,91719,91504
295055,91638,91728
295060,91658,91735
295066,91796,91781
295071,91789,91914
295077,91873,91745
295082,91976,91893
295088,91910,91872
295094,92051,91946
295099,91990,91794
295107,92009,91948
295110,91960,92021
295116,92025,91923
295122,92055,91888
295127,91939,91982
295133,91846,92006
295138,92061,92012
295144,91974,92074
295149,92037,92172
295155,92166,92181
295161,92150,92044
295166,92230,92159
295172,92448,92146
295177,92322,92264
295183,92443,92424
295188,92406,92584
295194,92601,92582
295200,92658,92572
295207,92681,92643
295211,92879,92618
295216,92824,92857
295222,92809,92883
295227,92906,92960
295233,92934,92928
295239,93138,93162
295244,93317,93207
295250,93419,93152
295255,93496,93341
295261,93530,93450
295267,93582,93500
295272,93728,93716
295278,93681,93891
295283,93936,93702
295289,93980,93912
295295,94040,93957
295300,94109,94207
295307,94189,94304
295311,94396,94383
295317,94447,94424
295322,94617,94438
295328,94611,94650
295334,94721,94776
295339,94859,94799
295345,94845,94842
295350,94853,95024
295356,95106,95197
295361,95341,95088
295367,95349,95148
295373,95303,95238
295378,95461,95403
295384,95594,95521
295389,95521,95587
295395,95583,95813
295400,95765,95656
295407,95908,95776
295412,96018,95915
295417,96068,95881
295423,96168,95997
295428,96198,96187
295434,96244,96442
295440,96354,96366
295445,96485,96477
295451,96629,96358
295456,96709,96561
295462,96605,96793
295467,96654,96884
295473,96982,96788
295479,97024,96992
295484,97268,96964
295490,97225,97193
295495,97330,97238
295501,97301,97376
295507,97377,97535
295512,97511,97677
295518,97691,97685
295523,97741,97637
295529,97952,97757
295534,97966,97863
295540,97976,97873
295546,98044,98113
295551,98169,98106
295557,98246,98153
295562,98450,98291
295568,98443,98396
295573,98559,98458
295579,98623,98498
295585,98585,98517
295590,98620,98668
295596,98803,98836
295606,98992,98606
295607,99088,98914
295612,99228,99135
295618,99218,99098
295624,99285,99263
295629,99293,99420
295635,99509,99451
295640,99595,99592
295646,99739,99571
295651,99670,99814
295657,99756,99649
295663,99723,99847
295668,99731,99797
295674,99778,99701
295679,99465,99627
295685,99485,99344
295690,99416,99254
295696,99061,98998
295707,98780,98775
295707,98412,98551
295713,98052,98085
295718,97837,97847
295724,97476,97289
295730,97007,96976
295735,96648,96509
295741,96296,96199
295746,95931,95815
295752,95570,95429
295757,95182,95125
295763,95019,94908
295769,94519,94552
295774,94340,94330
295780,94181,94066
295785,93700,93805
295791,93632,93558
295797,93388,93405
295807,93230,93430
295808,93168,93077
295813,93012,92987
295819,92893,92939
295824,92924,92785
295830,92605,92515
295836,92654,92492
295841,92491,92510
295847,92450,92551
295852,92284,92364
295858,92290,92170
295864,92218,92025
295869,92087,92036
295875,91999,91959
295880,91919,91764
295886,91853,91830
295891,91729,91910
295897,91623,91689
295907,91810,91662
295908,91692,91555
295914,91628,91502
295919,91548,91539
295925,91587,91453
295930,91616,91577
295936,91450,91471
295942,91448,91545
295947,91531,91559
295953,91528,91508
295958,91727,91566
295964,91747,91619
295970,91676,91559
295975,91537,91734
295981,91668,91685
295986,91870,91834
295992,91750,91884
295997,91864,91865
296007,91868,91752
296009,91999,91858
296014,92058,92010
296020,91901,91914
296025,92026,92053
296031,91947,92019
296036,92022,92073
296042,92056,92139
296048,92211,91917
296053,92211,91994
296059,92149,92181
296064,92145,92216
296070,92008,92137
296075,92255,92165
296081,92066,92267
296087,92187,92182
296092,92359,92189
296098,92283,92213
296107,92170,92385
296109,92289,92323
296115,92427,92294
296120,92347,92439
296126,92534,92420
296131,92596,92471
296137,92645,92615
296142,92799,92685
296148,92669,92714
296154,92825,92822
296159,93015,92979
296165,93092,93149
296170,93217,93248
296176,93243,93273
296181,93414,93265
296187,93502,93422
296193,93355,93369
296198,93568,93500
296207,93644,93540
296209,93887,93775
296215,93849,93910
296221,93917,93631
296226,94035,93878
296232,94265,94113
296237,94194,94151
296243,94380,94260
296248,94283,94194
296254,94406,94311
296260,94554,94461
296265,94481,94563
296271,94548,94714
296276,94690,94632
296282,94757,94915
296288,94770,94928
296293,95173,94989
296299,95015,94952
296307,95110,95060
296310,95193,95123
296315,95278,95245
296321,95244,95502
296326,95518,95550
296332,95569,95555
296338,95673,95623
296343,95751,95807
296349,95763,95892
296355,95942,95994
296360,96064,96094
296366,96117,96022
296371,96262,96181
296377,96309,96311
296382,96381,96317
296388,96371,96344
296394,96549,96354
296399,96578,96586
296407,96612,96639
296410,96716,96675
296416,96806,96744
296421,96885,96975
296427,96940,96853
296433,97119,96919
296438,97138,96975
296444,97168,97236
296449,97331,97285
296455,97492,97547
296460,97473,97377
296466,97617,97521
296472,97667,97533
296477,97815,97774
296483,97820,97767
296488,97905,98006
296494,98028,98066
296499,98152,98176
296507,98256,98291
296511,98207,98150
296516,98351,98305
296522,98407,98491
296527,98594,98690
296533,98576,98713
296539,98763,98754
296544,98931,98761
296550,99035,98941
296555,99238,99027
296561,99164,99157
296566,99277,99246
296572,99354,99496
296578,99599,99579
296583,99341,99479
296589,99657,99622
296594,99706,99753
296600,99667,99623
296606,99627,99536
296611,99407,99482
296617,99490,99318
296622,99204,99335
296628,99114,99066
296633,98914,98775
296639,98590,98548
296645,98223,98465
296650,98046,97865
296656,97714,97644
296661,97180,97302
296667,96932,96933
296672,96608,96445
296678,96136,96126
296684,95872,95705
296689,95465,95368
296695,95126,95029
296700,94734,94919
296707,94488,94557
296711,94322,94263
296717,93966,93924
296723,93933,93676
296728,93542,93663
296734,93438,93203
296739,93200,93247
296745,93003,93050
296751,92997,93096
296756,92967,92818
296762,92813,92733
296767,92749,92611
296773,92629,92581
296779,92502,92497
296784,92464,92337
296790,92252,92309
296795,92188,92255
296801,92296,92190
296807,92082,92032
296812,92009,91931
296817,92014,91902
296823,91777,91851
296829,91757,91858
296834,91589,91680
296840,91734,91664
296845,91623,91570
296851,91684,91586
296856,91651,91460
296862,91609,91365
296868,91492,91464
296873,91543,91426
296879,91537,91511
296885,91673,91650
296890,91714,91572
296896,91647,91612
296901,91710,91469
296907,91754,91792
296912,91742,91838
296918,91807,91878
296924,91772,91974
296929,92022,92066
296935,92069,91944
296940,91974,91992
296946,92094,91966
296951,92185,92014
296957,92019,92163
296963,91980,92209
296968,92120,92185
296974,92152,92086
296979,92161,92250
296985,92069,92277
296990,92227,92139
296996,92133,92090
297007,92278,92136
297007,92258,92189
297013,92270,92332
297018,92351,92191
297024,92476,92317
297030,92494,92308
297035,92585,92407
297041,92411,92455
297046,92584,92537
297052,92609,92647
297057,92758,92637
297063,92751,92645
297069,92710,92761
297074,92808,92763
297080,92977,92920
297085,93034,93030
297091,93113,93131
297096,93266,93238
297107,93300,93271
297108,93318,93318
297113,93617,93527
297119,93429,93617
297124,93633,93609
297130,93745,93743
297135,93941,93806
297141,94010,93946
297147,94156,93968
297152,94212,94079
297158,94283,94358
297163,94167,94388
297169,94457,94263
297174,94532,94511
297180,94687,94569
297186,94737,94569
297191,94939,94660
297197,94836,94790
297207,94827,94926
297208,95002,95017
297214,95199,95046
297219,95236,95113
297225,95257,95229
297230,95301,95225
297236,95475,95413
297241,95537,95524
297247,95631,95641
297253,95696,95817
297258,95938,95760
297264,95959,95897
297269,96006,95921
297275,96096,95969
297281,96050,96090
297286,96262,96149
297292,96134,96383
297297,96291,96433
297307,96499,96517
297308,96523,96520
297314,96772,96582
297320,96701,96695
297325,96733,96701
297331,96868,97010
297336,96897,96975
297342,96943,97085
297348,97069,97130
297353,97171,97085
297359,97388,97215
297364,97515,97239
297370,97547,97473
297375,97560,97398
297381,97659,97702
297387,97756,97709
297392,97900,97878
297398,98018,97883
297407,98113,97938
297409,98168,98081
297415,98227,98273
297420,98228,98270
297426,98334,98324
297431,98486,98484
297437,98527,98493
297442,98707,98570
297448,98672,98615
297454,98852,98823
297459,98902,98835
297465,99001,99059
297470,98983,99070
297476,99121,99229
297481,99253,99313
297487,99311,99286
297493,99481,99360
297498,99530,99610
297507,99496,99549
297509,99504,99618
297515,99610,99569
297521,99410,99542
297526,99521,99331
297532,99501,99207
297537,99160,99088
297543,98990,98973
297548,98739,98662
297554,98440,98394
297560,98135,98196
297565,97820,97802
297571,97661,97482
297576,97171,97110
297582,96805,96654
297587,96379,96345
297593,96020,96169
297599,95762,95725
297607,95442,95474
297610,95173,95066
297615,94873,94832
297621,94630,94442
297626,94374,94418
297632,94152,94156
297638,93931,93967
297643,93833,93680
297649,93548,93628
297654,93557,93315
297660,93360,93389
297665,93266,93181
297671,93210,93227
297677,93017,93211
297682,93050,92990
297688,92976,92852
297693,92832,92732
297699,92772,92869
297706,92666,92551
297710,92743,92694
297716,92572,92691
297721,92517,92530
297727,92525,92402
297732,92536,92509
297738,92504,92354
297744,92551,92228
297749,92370,92359
297755,92229,92436
297760,92305,92264
297766,92188,92274
297771,92249,92350
297777,92342,92181
297783,92247,92251
297788,92317,92184
297794,92412,92137
297799,92267,92292
297807,92281,92389
297810,92410,92235
297816,92478,92353
297822,92605,92572
297827,92615,92440
297833,92620,92663
297838,92740,92676
297844,92670,92912
297849,92837,92941
297855,92796,92953
297861,92796,93010
297866,92960,92914
297872,92963,92920
297878,92982,93037
297883,92945,92949
297889,93032,92958
297894,93075,93079
297900,93044,93028
297906,93072,93064
297911,93060,92919
297916,93058,92957
297922,93091,93020
297928,93094,93075
297933,93040,93252
297939,93159,93085
297945,93267,93194
297950,93353,93278
297956,93453,93279
297961,93351,93338
297967,93366,93423
297972,93517,93522
297978,93551,93512
297983,93675,93545
297989,93636,93604
297995,93779,93704
298000,93849,93719
298007,93940,93838
298011,93865,93915
298017,94031,94032
298023,93940,94074
298028,94144,94133
298034,94118,94150
298039,94304,94266
298045,94369,94239
298050,94453,94498
298056,94589,94567
298062,94597,94583
298067,94634,94666
298073,94768,94793
298078,94856,94895
298084,94770,94854
298089,94954,94983
298095,95035,94966
298101,95095,95225
298107,95218,95177
298112,95326,95225
298117,95360,95328
298123,95351,95428
298129,95582,95399
298134,95494,95651
298140,95666,95605
298145,95664,95670
298151,95806,95788
298156,95810,95902
298162,95921,95895
298168,96011,95915
298173,96040,95946
298179,96148,96167
298184,96318,96263
298190,96190,96253
298195,96268,96334
298201,96459,96330
298207,96660,96501
298212,96539,96514
298218,96570,96645
298223,96684,96723
298229,96720,96844
298235,96869,96779
298240,96894,96943
298246,97125,96926
298251,97232,97072
298257,97205,97111
298262,97385,97113
298268,97335,97399
298274,97423,97380
298279,97498,97628
298285,97630,97561
298290,97688,97682
298296,97789,97732
298307,97865,97898
298307,97956,97964
298313,98074,98003
298318,98155,98145
298324,98197,98152
298329,98252,98305
298335,98398,98284
298340,98454,98414
298346,98580,98451
298352,98807,98605
298357,98578,98770
298363,98666,98716
298368,98863,98781
298374,98865,98761
298380,99043,98975
298385,98948,98879
298391,99086,98859
298396,98831,99044
298407,99001,99008
298408,98784,98895
298413,98654,98723
298419,98610,98589
298424,98389,98235
298430,98184,98182
298435,97926,97905
298441,97642,97611
298447,97343,97335
298452,97068,97135
298458,96782,96715
298463,96536,96404
298469,96109,96005
298474,95818,95747
298480,95589,95547
298486,95231,95295
298491,94875,94886
298497,94738,94823
298507,94571,94494
298508,94308,94226
298514,94231,94138
298519,94050,93848
298525,93976,93922
298530,93862,93813
298536,93716,93778
298541,93720,93571
298547,93683,93572
298553,93494,93398
298558,93490,93404
298564,93386,93289
298569,93299,93359
298575,93294,93267
298580,93342,93167
298586,93245,93137
298592,93186,93127
298597,93185,93109
298607,93102,93087
298608,93018,92973
298614,92969,93217
298619,93040,92981
298625,92993,92996
298631,93095,92981
298636,93042,93030
298642,92928,92899
298647,93033,93007
298653,93046,93053
298659,92974,93095
298664,93315,93132
298670,93038,93135
298675,93063,93086
298681,93257,93089
298686,93268,93127
298692,93075,93381
298698,93268,93298
298707,93230,93412
298709,93319,93474
298714,93464,93319
298720,93358,93186
298725,93204,93273
298731,93366,93225
298737,93254,93340
298742,93376,93334
298748,93236,93376
298753,93396,93343
298759,93378,93369
298764,93466,93374
298770,93380,93245
298776,93349,93309
298781,93413,93204
298787,93415,93460
298793,93484,93413
298798,93474,93434
298807,93604,93377
298809,93542,93413
298815,93661,93615
298820,93499,93592
298826,93783,93666
298831,93670,93645
298837,93737,93802
298843,93953,93721
298848,93878,93963
298854,94051,93884
298859,94023,94176
298865,94136,94287
298870,94254,94371
298876,94486,94380
298882,94511,94535
298887,94537,94468
298893,94613,94491
298899,94715,94657
298906,94741,94658
298910,94899,94854
298915,94986,94894
298921,94915,95025
298926,95140,95036
298932,95262,95291
298937,95193,95217
298943,95436,95297
298949,95387,95492
298954,95590,95506
298960,95737,95648
298965,95777,95753
298971,95837,95784
298977,95891,95958
298982,95885,95958
298988,95959,96045
298993,96062,96115
298999,96152,96163
299007,96278,96282
299010,96418,96443
299016,96564,96371
299021,96546,96463
299027,96564,96508
299032,96615,96677
299038,96711,96678
299044,96830,96659
299049,96905,96851
299055,96976,96905
299060,97018,97025
299066,97075,96909
299071,97091,97108
299077,97134,97277
299083,97333,97225
299088,97306,97458
299094,97613,97448
299099,97542,97533
299106,97788,97545
299110,97867,97664
299116,97715,97784
299122,97865,97903
299127,97981,97939
299133,98062,98086
299138,98210,98149
299144,98174,98100
299149,98326,98236
299155,98305,98319
299161,98420,98510
299166,98564,98456
299172,98562,98582
299177,98806,98785
299183,98913,98641
299188,98912,98764
299194,99003,98878
299200,98835,98878
299207,98852,98940
299211,98755,98678
299216,98576,98533
299222,98507,98516
299228,98294,98238
299233,98153,97920
299239,97735,97831
299244,97616,97600
299250,97287,97199
299255,96850,97040
299261,96724,96648
299267,96388,96270
299272,96060,96031
299278,95668,95736
299283,95326,95402
299289,95195,95135
299295,94821,94935
299300,94665,94685
299307,94384,94373
299311,94307,94065
299317,94024,93964
299322,93888,93878
299328,93816,93752
299333,93525,93746
299339,93619,93501
299345,93460,93424
299350,93434,93344
